01:10:03.877825          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={7d510820-a678-4730-a862-818dcd3fbed0} aComponent={MediumWrap} aText={Property 'CRYPT/KeyId' does not exist}, preserve=false aResultDetail=0
01:10:03.878457          HostDnsMonitorProxy::GetDomainName: no domain set
01:10:03.878497          HostDnsMonitorProxy::GetNameServers:
01:10:03.878502            name server 1: 24.201.245.77
01:10:03.878510            name server 2: 24.200.243.189
01:10:03.878539          HostDnsMonitorProxy::GetSearchStrings:
01:10:03.878543            no search string entries
01:10:03.893789          ERROR [COM]: aRC=E_FAIL (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
01:10:03.926682          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:10:06.749600          Saving settings file "C:\Users\Joun\VirtualBox VMs\UbuntuServerAlpha\UbuntuServerAlpha.vbox" with version "1.19-windows"
01:10:06.752743          Finished saving settings file "C:\Users\Joun\VirtualBox VMs\UbuntuServerAlpha\UbuntuServerAlpha.vbox"
01:10:06.759435          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:10:06.782131          netIfIsWireless: CreateFile on '\\.\{ED22CEC9-7DB4-4192-ADD1-0D82C70E1EB8}' failed with rcWin=2 (0x2) - ignoring
01:10:06.783221          netIfIsWireless: CreateFile on '\\.\{FD33FAB9-2313-450D-BBF9-F41A4138DA5A}' failed with rcWin=2 (0x2) - ignoring
01:10:06.802849          netIfIsWireless: CreateFile on '\\.\{ED22CEC9-7DB4-4192-ADD1-0D82C70E1EB8}' failed with rcWin=2 (0x2) - ignoring
01:10:06.804042          netIfIsWireless: CreateFile on '\\.\{FD33FAB9-2313-450D-BBF9-F41A4138DA5A}' failed with rcWin=2 (0x2) - ignoring
01:10:06.818253          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:10:07.281467          Saving settings file "C:\Users\Joun\VirtualBox VMs\UbuntuServerAlpha\UbuntuServerAlpha.vbox" with version "1.19-windows"
01:10:07.283483          Finished saving settings file "C:\Users\Joun\VirtualBox VMs\UbuntuServerAlpha\UbuntuServerAlpha.vbox"
01:10:07.287929          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:10:07.307356          netIfIsWireless: CreateFile on '\\.\{ED22CEC9-7DB4-4192-ADD1-0D82C70E1EB8}' failed with rcWin=2 (0x2) - ignoring
01:10:07.308991          netIfIsWireless: CreateFile on '\\.\{FD33FAB9-2313-450D-BBF9-F41A4138DA5A}' failed with rcWin=2 (0x2) - ignoring
01:10:07.331459          netIfIsWireless: CreateFile on '\\.\{ED22CEC9-7DB4-4192-ADD1-0D82C70E1EB8}' failed with rcWin=2 (0x2) - ignoring
01:10:07.332114          netIfIsWireless: CreateFile on '\\.\{FD33FAB9-2313-450D-BBF9-F41A4138DA5A}' failed with rcWin=2 (0x2) - ignoring
01:10:07.348944          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:10:10.280853          Saving settings file "C:\Users\Joun\VirtualBox VMs\UbuntuServerAlpha\UbuntuServerAlpha.vbox" with version "1.19-windows"
01:10:10.283011          Finished saving settings file "C:\Users\Joun\VirtualBox VMs\UbuntuServerAlpha\UbuntuServerAlpha.vbox"
01:10:10.290152          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:10:10.309542          netIfIsWireless: CreateFile on '\\.\{ED22CEC9-7DB4-4192-ADD1-0D82C70E1EB8}' failed with rcWin=2 (0x2) - ignoring
01:10:10.310190          netIfIsWireless: CreateFile on '\\.\{FD33FAB9-2313-450D-BBF9-F41A4138DA5A}' failed with rcWin=2 (0x2) - ignoring
01:10:10.325536          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:10:10.326119          netIfIsWireless: CreateFile on '\\.\{ED22CEC9-7DB4-4192-ADD1-0D82C70E1EB8}' failed with rcWin=2 (0x2) - ignoring
01:10:10.327981          netIfIsWireless: CreateFile on '\\.\{FD33FAB9-2313-450D-BBF9-F41A4138DA5A}' failed with rcWin=2 (0x2) - ignoring
01:10:12.326546          Saving settings file "C:\Users\Joun\VirtualBox VMs\UbuntuServerAlpha\UbuntuServerAlpha.vbox" with version "1.19-windows"
01:10:12.330206          Finished saving settings file "C:\Users\Joun\VirtualBox VMs\UbuntuServerAlpha\UbuntuServerAlpha.vbox"
01:10:12.345767          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:10:12.364265          netIfIsWireless: CreateFile on '\\.\{ED22CEC9-7DB4-4192-ADD1-0D82C70E1EB8}' failed with rcWin=2 (0x2) - ignoring
01:10:12.364929          netIfIsWireless: CreateFile on '\\.\{FD33FAB9-2313-450D-BBF9-F41A4138DA5A}' failed with rcWin=2 (0x2) - ignoring
01:10:12.382895          netIfIsWireless: CreateFile on '\\.\{ED22CEC9-7DB4-4192-ADD1-0D82C70E1EB8}' failed with rcWin=2 (0x2) - ignoring
01:10:12.383527          netIfIsWireless: CreateFile on '\\.\{FD33FAB9-2313-450D-BBF9-F41A4138DA5A}' failed with rcWin=2 (0x2) - ignoring
01:10:12.411864          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:14:06.434973 dns-monitor HostDnsMonitor: updating information
01:14:06.435002 dns-monitor HostDnsMonitor: unchanged
02:14:06.433602 dns-monitor HostDnsMonitor: updating information
02:14:06.433684 dns-monitor HostDnsMonitor: unchanged
03:14:06.442215 dns-monitor HostDnsMonitor: updating information
03:14:06.442418 dns-monitor HostDnsMonitor: unchanged
03:40:43.702276 dns-monitor HostDnsMonitor: updating information
03:40:43.702362 dns-monitor HostDnsMonitor: unchanged
